,BCOMTR Index,HFRIFWI Index,LBUSTRUU Index,LG30TRUU Index,LMBITR Index,NDDUE15X Index,NDDUJN Index,NDDUNA Index,NDDUPXJ Index,NDDUUK Index,NDDUWXUS Index,NDUEEGF Index,RU10GRTR Index,RU10VATR Index,RU20GRTR Index,RU20INTR Index,RU20VATR Index,RUMCINTR Index,RUMRINTR Index,RUTPINTR Index,S5COND Index,S5CONS Index,S5ENRS Index,S5FINL Index,S5HLTH Index,S5INDU Index,S5INFT Index,S5MATR Index,S5RLST Index,S5TELS Index,S5UTIL Index,SPXT Index
2012/8/20,289.8245,10663.528,1819.4,921.6819,987.6351,3980.863,3671.111,3810.978,4508.929,4846.782,3935.387,384.934,585.275,774.155,3166.935,3727.85,5934.24,6492.72,1198.999,3285.9358,357.5603,370.11,539.98,203.98,446.14,321.26,494.71,227.95,148.69,152.61,187.63,2468.99
2012/8/21,293.3276,10663.528,1820.43,924.9131,987.3121,4049.83,3671.607,3801.347,4543.423,4898.624,3976.21,387.449,582.712,772.869,3159.49,3722.76,5931.83,6488.1,1196.42,3272.96,356.9401,367.91,538.01,204.47,444.69,320.22,491.56,227.91,148.57,151.05,186.36,2460.41
2012/8/22,293.914,10663.528,1827.04,925.6248,988.3933,3995.958,3666.855,3799.867,4511.104,4836.095,3938.338,385.098,583.736,771.878,3152.807,3710.08,5904.16,6484.74,1192.5551,3274.6841,357.8765,366.74,539.45,204.17,444.73,318.82,492.83,230.12,148.47,150.44,185.98,2461.12
2012/8/23,293.6306,10663.528,1830.19,927.5829,990.3462,4004.5,3717.457,3771.207,4543.779,4863.218,3957.916,386.955,579.391,765.667,3134.574,3680.21,5843.59,6434.74,1182.2855,3249.26,355.5916,363.84,534.14,202.17,444.16,316.24,488.1,226.28,147.26,149.91,184.03,2441.29
2012/8/24,292.3845,10663.528,1828.83,926.7825,991.0837,3990.383,3668.534,3793.597,4483.415,4840.676,3933.001,383.533,583.318,770.013,3148.1,3694.79,5864.7,6468.63,1189.6252,3270.7542,358.3811,367.09,537.64,203.42,447.81,317.85,490.27,225.95,147.97,152.1,184.92,2457.4
2012/8/27,291.0467,10663.528,1831.31,927.6459,992.3678,4020.882,3660.126,3791.906,4473.613,4835.932,3940.718,381.772,583.463,768.866,3153.526,3700.38,5872.37,6459.25,1191.8037,3269.8036,357.8518,367.38,537,203.27,447.8,316.97,491.29,224.51,148.43,151.34,185.25,2456.22
2012/8/28,290.4788,10663.528,1832.39,928.8006,992.6471,3999.419,3624.93,3790.48,4482.584,4842.291,3928.526,380.187,583.478,768.439,3169.664,3718.14,5898.73,6466.41,1197.5264,3267.0915,358.3711,367.84,537.93,202.95,447.11,315.89,490.61,223.96,148.67,150.81,184.87,2454.39
2012/8/29,292.1274,10663.528,1830.89,928.8517,992.6848,3982.701,3632.261,3793.455,4477.412,4817.297,3918.374,378.677,584.002,769.459,3183.166,3735.12,5927.44,6477.71,1203.7769,3269.8794,360.0963,366.98,534.82,203.37,448.64,315.86,491.39,224.77,148.68,151.87,184.23,2457.05
2012/8/30,291.75,10663.528,1833.41,928.392,993.3904,3932.462,3610.686,3762.743,4422.265,4792.495,3879.682,375.317,579.12,764.316,3149.926,3693.56,5857.5,6431.64,1189.2437,3244.766,358.0504,365.37,529.06,202.24,447.03,312.84,484.96,222.52,148.51,151.17,183.45,2438.2
2012/8/31,293.7393,10751.278,1837.96,930.2816,993.3503,4004.177,3559.157,3783.565,4441.478,4805.783,3904.158,376.488,582.375,767.897,3164.416,3709.52,5881.2,6467.44,1195.4114,3260.9158,359.1246,365.92,533.54,203.39,448.23,314.5,488.78,224.9,149.14,151.3,183.27,2450.6
2012/9/3,293.7393,10751.278,1837.96,930.246,993.3503,4026.986,3545.14,3783.436,4430.104,4848.513,3915.428,378.723,582.375,767.897,3164.416,3709.52,5881.2,6467.44,1195.4114,3260.9158,359.1246,365.92,533.54,203.39,448.23,314.5,488.78,224.9,149.14,151.3,183.27,2450.6
2012/9/4,294.8273,10751.278,1837.51,931.4136,993.9112,3978.504,3531.786,3780.058,4405.421,4773.056,3879.44,376.566,582.49,767.374,3210.622,3755.47,5941.29,6484.84,1205.7489,3256.1869,358.4776,367.46,529.83,203.61,449.41,311.59,488.64,221.59,149.91,152.55,183.81,2447.8
2012/9/5,292.9901,10751.278,1836.82,933.0444,993.8496,4000.789,3492.241,3777.034,4365.85,4775.531,3875.615,373.528,581.523,767.528,3204.966,3751.71,5939.79,6477.68,1205.4825,3254.3384,359.0105,366.35,528.26,203.56,449.42,310.41,488.01,222.54,149.63,153.08,183.03,2445.81
2012/9/6,293.6776,10751.278,1831.63,935.9033,992.5423,4111.852,3470.116,3854.902,4412.771,4883.601,3944.518,378.073,592.823,784.069,3271.924,3828.3,6058.24,6612.75,1227.0673,3320.5836,367.1257,370.97,538.87,208.5,456.83,317.65,499.72,228.3,151.18,154.85,185.09,2496.12
2012/9/7,296.2271,10751.278,1833.08,941.7254,992.7629,4189.369,3598.625,3875.486,4486.941,4927.823,4021.226,385.389,594.038,789.337,3282.296,3848.11,6101.57,6653.19,1230.942,3332.867,369.1653,368.06,547.66,210.72,456.68,320.39,499.16,232.81,151.3,153.86,184.47,2506.37
2012/9/10,297.3845,10751.278,1832.14,943.5818,992.7555,4170.073,3595.659,3852.583,4496.144,4920.787,4012.527,385.941,589.968,785.314,3271.769,3834.97,6079.5,6621.7,1227.7876,3311.2967,368.2867,367.24,545.2,208.83,454.95,318.26,492.47,232.28,149.72,154.55,184.18,2491.11
2012/9/11,299.0668,10751.278,1832,946.089,992.5075,4215.322,3591.374,3864.448,4517.5,4935.56,4034.516,387.193,590.801,788.874,3275.106,3846.89,6110.87,6642.61,1233.5563,3320.9757,368.3285,366.46,550.17,210.56,455,319.98,493.44,233.12,150.56,155.29,183.62,2498.95
2012/9/12,300.7193,10751.278,1828.38,949.3913,991.1482,4241.988,3636.248,3872.226,4563.008,4938.497,4058.034,389.367,592.169,791.088,3286.678,3862.52,6138.87,6664.68,1238.3258,3328.4471,369.5909,363.76,552.33,211.53,455.12,321.54,495.6,232.73,151.2,156.43,182.65,2504.84
2012/9/13,302.758,10751.278,1830.76,950.5693,991.3683,4223.87,3668.341,3933.229,4549.891,4975.67,4067.961,390.776,600.659,804.602,3323.816,3913.01,6229.75,6747.56,1257.9773,3385.3481,374.8611,370.05,562.54,216.98,459.83,324.89,502.81,238.69,153.76,158.3,185.28,2546.03
2012/9/14,305.7912,10751.278,1825.83,957.4399,988.3093,4371.564,3692.82,3955.327,4655.564,5099.721,4167.941,403.56,603.431,808.731,3352.184,3952.33,6301.54,6806.66,1266.6112,3396.4332,376.475,367.67,569.9,218.78,458.08,327.03,507.13,241.58,154.09,155.13,183.88,2556.13
2012/9/17,299.1268,10751.278,1828.32,958.6378,988.6207,4349.452,3669.862,3940.271,4651.694,5088.428,4149.614,403.039,603.094,802.932,3336.189,3925.98,6247.92,6748.01,1262.2703,3389.7595,374.8061,368.39,565.44,216.46,460.43,325.48,507.31,238.01,153.76,155.95,182.82,2548.26
2012/9/18,296.5613,10751.278,1829.49,957.3506,990.0369,4292.285,3685.012,3933.454,4627.209,5061.032,4122.09,400.732,602.761,800.757,3330.782,3917.19,6230.16,6716.19,1263.8204,3388.4814,373.0571,370.13,561.37,215.49,461.8,325.59,507.27,237.35,151.89,156.42,182.01,2545.05
2012/9/19,295.7827,10751.278,1831.81,957.9183,991.9441,4317.168,3735.418,3937.691,4656.686,5070.146,4145.397,401.764,604.078,801.509,3327.853,3913.51,6223.96,6737.92,1265.3465,3391.4131,376.7957,371.22,556.12,215.33,462.43,326.52,507.26,238.7,151.19,157.52,182.4,2548.11
2012/9/20,294.311,10751.278,1832.67,955.4136,993.9457,4269.21,3679.675,3933.219,4607.848,5032.685,4102.956,397.356,602.901,801.292,3309.879,3893.32,6193.32,6709.19,1260.5712,3392.0967,376.4765,373.32,558.53,214.11,464.33,323.55,506.12,238.35,149.23,158.08,183.07,2547.11
2012/9/21,297.029,10751.278,1834.08,955.7962,994.2778,4311.828,3694.001,3932.794,4639.925,5047.536,4126.585,400.7,603.051,801.168,3324.315,3911.7,6224.74,6712.63,1272.7849,3391.5967,376.2648,372.13,559.57,213.49,466.47,322.97,506.47,237.44,149.26,158.85,183.18,2546.92
2012/9/24,294.3611,10751.278,1836.91,954.0632,994.7261,4266.355,3691.23,3921.602,4606.534,5017.029,4097.254,399.849,600.49,800.535,3301.227,3894.83,6213.88,6684.76,1272.7351,3385.4182,374.93,372.83,556.66,213.48,467.21,322.35,502.22,236.36,149.11,159.21,185,2541.23
2012/9/25,295.4958,10751.278,1838.88,953.507,995.1529,4300.525,3707.948,3882.821,4607.231,5052.866,4118.339,398.873,593.794,791.989,3254.521,3837.02,6117.45,6589.03,1256.3929,3353.2048,370.624,369.94,551.69,210.22,466.99,318.5,494.52,232.76,146.81,158.37,184.43,2514.83
2012/9/26,292.7937,10751.278,1841.9,947.5644,996.9343,4170.488,3667.068,3859.929,4554.651,4941.672,4034.111,394.307,590.374,787.857,3230.889,3814.77,6090.69,6551.14,1250.8955,3335.1765,368.1343,369.83,546.8,208.7,464.51,317.03,490.46,231.47,146.6,158.12,184.84,2500.92
2012/9/27,295.5556,10751.278,1840.12,949.4358,998.0107,4190.965,3688.683,3897.667,4607.565,4965.599,4060.261,397.496,596.712,794.933,3276.837,3859.15,6146.24,6619.98,1264.3946,3367.1219,371.8929,371.11,553.93,210.87,467.33,320.2,498.16,234.26,147.46,158.31,184.02,2525.23
2012/9/28,298.7492,10751.278,1840.49,950.3466,999.3519,4135.691,3641.937,3881.951,4612.297,4919.1,4022.694,399.206,593.796,792.272,3259.347,3831.33,6090.73,6604.73,1254.5608,3350.8155,370.2602,369.97,551.19,210.07,465.29,319.31,494.54,232.88,147.21,157.13,184.89,2513.93
2012/10/1,300.32,10892.066,1841.77,952.1426,999.4578,4216.863,3605.365,3893.835,4609.299,4987.19,4060.183,400.244,594.747,794.483,3267.57,3844.45,6116.94,6604.57,1261.0297,3361.2576,370.2361,372.49,554.18,211.05,468.05,320.66,493.6,233.61,146.24,156.73,184.12,2520.71
2012/10/2,299.704,10892.066,1842.55,953.1653,999.9663,4220.488,3605.417,3897.325,4614.606,4973.496,4059.842,400.704,595.189,795.977,3265.56,3845.42,6123.64,6621.3,1260.7458,3364.031,369.3315,372.6,554.42,211.57,470.34,320.48,494.02,232.33,147.27,156.93,184.91,2523.08
2012/10/3,296.266,10892.066,1842.48,953.6861,1000.4424,4201.441,3566.452,3907.987,4598.44,4966.915,4039.193,399.222,598.516,797.55,3261.522,3837.84,6107.21,6639.96,1258.8672,3377.9553,372.3266,373.77,548.24,213.21,473.57,321.79,496.28,231.23,148,158.58,185.93,2532.79
2012/10/4,299.3875,10892.066,1839.81,956.7633,1000.6326,4235.329,3610.244,3937.879,4613.347,4997.103,4072.73,400.426,601.514,805.014,3280.505,3864.8,6157.25,6690.77,1266.8807,3401.7135,375.5523,375.41,553.75,216.35,476.66,323.43,496.88,234.12,147.48,159.88,187.06,2550.98
2012/10/5,297.3117,10892.066,1836.51,958.7058,999.9218,4308.98,3604.858,3938.715,4650.093,5042.459,4112.033,401.88,600.992,805.864,3269.295,3856.85,6152.71,6697.59,1263.9455,3400.821,376.7893,376.75,552.93,216.43,477.36,324.53,493.54,235.18,148.11,158.82,186.7,2551.03
2012/10/8,295.7542,10892.066,1836.51,957.4973,999.9218,4234.959,3629.533,3926.181,4621.749,4964.983,4073.386,397.521,597.767,804.47,3252.894,3836.49,6118.65,6677.37,1255.9257,3388.1599,375.7388,375.57,553.7,216.16,476.74,323.64,488.28,234.9,147.68,157.67,186.89,2542.21
2012/10/9,297.3562,10892.066,1838.06,955.6304,1000.3286,4185.142,3579.944,3886.082,4635.43,4930.771,4034.491,396.984,590.347,798.366,3205.417,3788.56,6054.65,6608.81,1237.2365,3354.8531,369.9725,372.21,553.75,214.48,470.92,319.87,481.78,232.43,146.87,155.66,186.74,2517.14
2012/10/10,295.9249,10892.066,1839.97,955.1499,1000.1476,4163.425,3520.984,3862.336,4632.195,4911.887,4008.742,395.192,587.327,792.837,3199.426,3783.25,6048.87,6567.52,1238.1144,3334.8788,367.4703,370.67,543.84,214.63,467.42,317.2,479.84,230.12,147.5,155.06,186.25,2501.75
2012/10/11,299.293,10892.066,1841.94,957.5071,1000.4712,4211.138,3499.98,3865.693,4622.164,4962.05,4031.403,396.742,586.479,795.322,3210.838,3797.5,6072.82,6598.38,1242.6918,3332.6649,365.7521,369.48,547.08,215.75,467.69,318.14,478.45,230.84,147.21,153.59,186.41,2502.66
2012/10/12,295.5641,10892.066,1843.4,958.9485,1001.0549,4196.237,3528.967,3853.572,4619.324,4946.588,4026.752,397.038,586.341,790.45,3192.852,3766.91,6009.6,6564.93,1232.0312,3324.3472,365.7787,370.23,544.24,212.78,467.17,318.39,479.18,229.74,146.8,151.62,185.33,2495.28
2012/10/15,292.4832,10892.066,1843.48,961.0583,1001.5067,4213.99,3534.905,3881.81,4620.025,4945.728,4034.703,396.454,590.97,796.78,3216.677,3790.7,6040.93,6612.84,1238.6022,3351.6717,369.6377,372.29,547.04,215.34,473.69,320.4,482.41,231.7,148.72,150.69,186.31,2515.44
2012/10/16,293.0122,10892.066,1840.83,964.2778,1001.1444,4311.187,3576.469,3921.58,4642.657,5017.089,4097.202,399.693,597.479,804.422,3249.606,3823.49,6083.91,6683.36,1247.03,3385.6465,372.7551,373.37,555.46,216.75,478.65,323.7,490.02,237.2,149.26,150.68,186.87,2541.28
2012/10/17,295.2953,10892.066,1836.58,968.0191,1000.0407,4367.914,3618.914,3939.168,4705.572,5074.067,4146.754,402.884,597.214,811.704,3267.436,3855.99,6153.41,6714,1254.7468,3400.2412,375.0012,374.21,562.02,219.38,478.54,325.79,486.09,239.23,148.95,152.16,189.21,2552.05
2012/10/18,297.0267,10892.066,1836.16,968.6414,1000.0625,4367.068,3658.528,3931.274,4738.576,5067.356,4156.772,403.904,593.583,813.143,3244.347,3831.41,6118.3,6719.93,1237.9306,3389.1248,375.0618,372.47,562.19,219.75,478.49,326.38,478.67,239.37,150.91,154.05,190.01,2545.95
2012/10/19,294.4709,10892.066,1840.01,967.5185,1000.1417,4308.287,3661.445,3868.214,4724.904,5015.197,4120.31,401.013,583.094,801.174,3172.255,3757.62,6017.94,6619.05,1212.7372,3332.78,368.7317,367.83,553.76,216.93,470.63,320.64,467.56,234.58,149.38,151.4,188.72,2503.8
2012/10/22,291.9704,10892.066,1838.18,968.1753,1000.4872,4305.127,3638.927,3868.323,4702.434,5007.642,4109.271,401.511,584.075,800.115,3166.452,3755.47,6021.72,6608.42,1212.645,3335.6317,367.2088,367.99,551.38,216.88,470.67,319.68,472,235.43,148.81,150.72,188,2504.96
2012/10/23,290.0432,10892.066,1839.28,964.7041,1001.5343,4188.225,3619.845,3813.3,4682.705,4907.081,4037.132,397.334,577.098,787.863,3153.578,3735.73,5983.22,6540.21,1206.5543,3285.4298,364.2242,363.1,538.35,213.33,464.09,316.09,466.07,228.33,147.33,149.2,186.3,2468.78
2012/10/24,289.2795,10892.066,1839.08,964.8329,1001.728,4203.632,3585.452,3802.586,4697.662,4945.117,4043.546,396.428,575.362,785.487,3137.963,3724.21,5975.47,6506.23,1205.1005,3278.4888,362.706,363.03,534.98,213.34,464.67,314.28,463.23,228.23,147.2,148.91,185.09,2461.18
2012/10/25,288.7385,10892.066,1835.2,965.1821,1000.8531,4197.872,3608.94,3814.913,4714.997,4979.719,4057.021,398.253,575.737,789.285,3150.146,3738.73,5998.85,6525.67,1212.0534,3287.4008,361.9801,365.2,539.93,213.85,468.51,315.86,462.52,227.6,146.63,148.42,185.88,2468.6
2012/10/26,287.6938,10892.066,1839.56,962.7565,1001.8577,4197.665,3583.174,3810.367,4681.186,4968.1,4044.366,394.898,576.506,786.809,3135.714,3722.46,5974.09,6518.41,1209.1233,3284.4389,363.0526,364.08,540.44,212.58,466.69,315.9,463.27,228.02,145.89,149.16,185.88,2466.8
2012/10/29,286.7113,10892.066,1841.32,961.8001,1002.2271,4175.192,3564.929,3809.843,4651.219,4935.118,4022.623,394.718,576.506,786.809,3135.714,3722.46,5974.09,6518.41,1209.1233,3284.439,363.0526,364.08,540.44,212.58,466.69,315.9,463.27,228.02,145.89,149.16,185.88,2466.8
2012/10/30,286.1309,10892.066,1841.32,962.7246,1002.2271,4238.588,3542.12,3812.184,4670.346,4999.582,4057.656,395.887,576.506,786.809,3135.714,3722.46,5974.09,6518.41,1209.1233,3284.4389,363.0526,364.08,540.44,212.58,466.69,315.9,463.27,228.02,145.89,149.16,185.88,2466.8
2012/10/31,287.179,10850.555,1844.11,962.2079,1002.1746,4214.496,3573.74,3815.153,4695.582,4950.399,4050.884,396.782,576.465,788.382,3157.99,3748.21,6014.34,6537.96,1215.638,3284.9814,364.2276,364.96,539.94,213.88,463.31,317.23,460.85,227.64,147.43,148.95,187.44,2467.51
2012/11/1,287.8688,10850.555,1841.71,962.6337,1002.3547,4250.927,3564.965,3857.295,4671.362,5027.668,4076.704,398.537,583.895,797.294,3194.532,3790.27,6079.83,6651.24,1224.2576,3317.5396,368.8244,364.86,543.14,216.68,467.15,322.91,469.19,232.1,147.51,150.75,185.28,2494.67
2012/11/2,282.4008,10850.555,1841.23,961.9204,1002.3823,4244.387,3589.327,3821.108,4680.694,5001.153,4071.545,400.552,578.102,789.939,3135.768,3728.6,5993.18,6581.04,1206.4326,3287.1733,368.1349,362.68,533.87,215.18,464.32,320.32,462.21,227.52,148.41,149.72,183.98,2471.3
2012/11/5,282.1295,10850.555,1844.04,962.0658,1003.159,4195.882,3585.976,3827.781,4691.24,4955.003,4046.118,399.007,580.278,790.827,3161.311,3752.46,6021.63,6608.73,1214.6348,3292.6449,369.2352,362.18,537.74,214.87,465.03,321.82,465.05,229.21,147.31,149.2,180.92,2476.94
2012/11/6,286.6296,10850.555,1839.41,963.7011,1003.3163,4223.437,3568.685,3856.25,4713.978,4996.141,4063.254,401.242,583.919,798.319,3181.737,3781.3,6074.92,6667.77,1222.489,3317.3036,371.3704,364.56,546.16,217.46,465.88,325.35,467.99,231.63,148.06,149.24,180.89,2496.46
2012/11/7,283.6584,10850.555,1845.46,963.1368,1006.0835,4147.089,3594.168,3771.435,4739.505,4924.054,4025.593,401.735,572.861,777.785,3110.685,3684.41,5900.3,6533.58,1185.9326,3239.7779,366.7974,360.27,529.44,209.8,457.02,317.74,454.77,228.02,148.01,145.24,176.96,2439.48
2012/11/8,284.7841,10850.555,1847.77,962.2626,1007.9509,4131.237,3544.947,3727.354,4698.768,4904.959,3999.791,396.908,565.018,769.429,3066.708,3634.68,5824.27,6448.81,1169.2556,3201.3691,360.916,356.44,520.71,208.02,451.73,314.29,448.24,224.85,146.06,143.71,176.7,2409.72
2012/11/9,283.2599,10850.555,1847.32,959.9883,1009.2658,4127.577,3538.042,3732.385,4674.952,4879.944,3988.973,395.191,566.616,769.835,3075.147,3641.17,5829.29,6455.08,1171.059,3207.5604,359.5001,356.78,520.82,208.5,453.35,315.18,450.85,224.49,145.81,144.32,175.48,2413.92
2012/11/12,282.548,10850.555,1847.32,959.9629,1009.2658,4119.607,3500.18,3733.083,4687.094,4863.75,3977.24,394.525,567.051,769.381,3072.94,3635.4,5815.24,6451.64,1168.9646,3208.6113,359.5527,356.43,521.54,208.59,455.36,316.17,449.28,224.31,145.64,145,173.94,2414.24
2012/11/13,283.6042,10850.555,1848.02,958.9341,1010.8193,4137.148,3499.515,3718.14,4635.003,4886.918,3979.465,391.797,565.556,765.855,3059.455,3614.33,5773.68,6437.72,1162.1848,3194.9918,360.4058,355.91,518.57,207.19,453.4,314.82,445.77,223.5,145.56,145.05,174.54,2405.38
2012/11/14,284.7011,10850.555,1847.48,958.4849,1012.0218,4116.409,3462.355,3665.409,4631.005,4827.941,3945.548,391.185,557.574,755.316,3000.1,3542.28,5655.65,6340.6,1135.8091,3152.0117,354.968,352.39,511.96,203.46,448.11,307.07,441.4,219.7,142.72,143.99,172.98,2372.94
2012/11/15,282.968,10850.555,1846.99,956.4838,1014.2402,4099.322,3500.659,3656.909,4570.71,4799.834,3931.926,388.677,556.357,754.28,2985.369,3525.61,5630.15,6331.61,1127.5789,3145.9753,354.6954,351.96,512.49,204.03,447,306.94,439.47,218.78,141.77,142.45,171.8,2369.32
2012/11/16,283.5807,10850.555,1847.53,954.6891,1014.9252,4023.343,3565.059,3675.967,4551.898,4731.467,3905.409,386.878,559.485,758.343,3009.871,3556.88,5683.66,6378.25,1134.878,3160.8355,357.1598,354.12,514.35,205.28,450.21,307.8,440.86,219.39,142.9,141.59,173.68,2381.02
2012/11/19,287.1219,10850.555,1846.03,958.8117,1015.227,4154.157,3623.347,3749.247,4603.786,4863.167,4001.637,390.148,571.641,771.772,3075.079,3633.91,5806.7,6490.93,1160.7192,3225.6806,364.8009,359.97,525.8,209.13,454.91,313.79,453.28,225.68,144.58,144.88,173.66,2428.47
2012/11/20,287.0845,10850.555,1843.57,960.0328,1015.1116,4164.006,3592.761,3751.647,4610.653,4873.351,4001.281,390.748,572.174,772.702,3079.887,3637.57,5809.46,6502.8,1161.3983,3228.1194,366.6746,361.22,523.72,210.22,457.35,313.87,450.49,225.79,145.2,144.52,173.26,2430.29
2012/11/21,287.9354,10850.555,1841.96,961.4122,1014.9674,4183.524,3590.253,3761.519,4600.227,4888.354,4011.826,391.291,573.683,774.617,3098.77,3658.66,5841.28,6520.23,1171.4937,3236.2041,367.9262,361.94,526.61,210.33,457.54,314.31,452.27,225.98,144.93,145.33,172.57,2435.97
2012/11/22,287.9354,10850.555,1841.96,962.5498,1014.9674,4235.642,3630.086,3762.886,4657.983,4926.135,4053.224,393.25,573.683,774.617,3098.77,3658.66,5841.28,6520.23,1171.4937,3236.2041,367.9262,361.94,526.61,210.33,457.54,314.31,452.27,225.98,144.93,145.33,172.57,2435.97
2012/11/23,289.8873,10850.555,1841.95,964.4441,1015.1893,4291.688,3637.798,3810.939,4686.716,4969.693,4090.093,397.332,581.419,784.239,3132.178,3699.14,5907.49,6598.51,1183.2671,3279.3603,372.7332,367.24,533.58,212.92,462.35,318.47,459.66,229.21,146.33,147.46,172.12,2468.06
2012/11/26,288.3445,10850.555,1844.1,965.7934,1016.2487,4274.208,3664.087,3802.697,4696.999,4946.432,4084.666,397.029,580.752,782.213,3137.774,3707.68,5924.07,6580.02,1190.2264,3274.4596,371.0348,364.67,529.21,211.97,460.18,318.7,462.62,229.14,146.26,146.02,174.34,2463.12
2012/11/27,289.7917,10850.555,1845.39,967.4993,1017.3999,4271.405,3664.349,3783.563,4723.201,4958.155,4086.114,397.569,578.683,777.596,3133.193,3701.95,5914.46,6555.7,1191.4646,3257.4535,369.407,364.15,524.2,209.99,457.5,317.77,460.62,228.28,145.4,144.95,174.75,2450.48
2012/11/28,288.1271,10850.555,1846.44,968.0414,1018.2452,4271.924,3633.223,3812.877,4718.226,4950.671,4080.355,395.531,583.261,783.795,3157.352,3729.13,5955.78,6602.9,1197.9062,3284.3352,374.1159,367.4,529.88,210.99,461.15,320.66,463.5,229.24,145.2,145.72,175.35,2470.47
2012/11/29,288.841,10850.555,1846.25,972.1622,1018.3996,4346.798,3656.647,3831.296,4754.605,5027.22,4132.456,400.531,586.187,787.282,3193.065,3773.99,6031.53,6635.04,1214.0801,3299.6684,375.018,368.94,530.38,211.95,464.06,322.25,465.45,230.62,145.92,146.98,176.35,2481.42
2012/11/30,287.3272,10894.546,1847.02,974.124,1018.6753,4350.943,3658.601,3833.193,4774.405,5020.612,4136.089,401.82,586.118,788.055,3182.274,3768.13,6032.75,6645.46,1215.6375,3299.5735,375.1517,370.18,530.21,211.6,464.72,321.5,464.39,230.95,146.34,147.64,178.1,2481.82
2012/12/3,288.4828,10894.546,1846.37,976.7743,1018.7911,4380.394,3665.651,3814.271,4783.502,5046.545,4150.482,402.101,583.582,784.157,3172.911,3763.15,6034.16,6615.05,1213.3544,3284.1656,373.1636,368.9,526.97,210.82,463.63,318.14,463.53,226.72,146.61,147.72,176.98,2470.07
2012/12/4,285.9091,10894.546,1848.27,978.8679,1018.853,4390.222,3683.869,3807.978,4777.188,5047.873,4156.761,401.947,582.27,783.308,3176.932,3769.31,6046.15,6610.05,1214.9102,3277.4952,371.7555,367.96,524.95,210.19,464.51,318.9,463.01,226.85,146.65,146.66,176.05,2465.9
2012/12/5,288.1598,10894.546,1849.11,981.3879,1018.9616,4389.406,3662.496,3815.217,4797.821,5065.351,4158.287,405.977,580.537,788.467,3163.416,3762.66,6049.76,6626.65,1206.9994,3282.8289,370.5202,368.21,528.62,212.88,466.19,322.25,457.08,224.11,146,146.99,178.81,2470.59
2012/12/6,286.6408,10894.546,1849.38,982.1677,1019.1667,4391.768,3690.366,3828.308,4807.418,5070.563,4167.715,407.54,582.959,790.92,3169.673,3768.49,6056.68,6653.8,1206.9311,3294.1015,372.6637,368.87,530.23,213.5,466.14,322.61,460.88,224.67,147.75,146.88,178.47,2479.4
